"","N_SQ_AD","college"
"8179",750164036,380
"8180",750142042,28
"8181",750177276,11
"8182",750161684,380
"8183",750158775,380
"8184",750147870,28
"8185",750161674,380
"8186",750158735,380
"8187",750067852,303
"8188",750150088,28
"8189",750155911,27
"8190",750161605,380
"8191",750173916,27
"8192",750177285,11
"8193",750074118,303
"8194",750165575,27
"8195",750158978,380
"8196",750074245,303
"8197",750159062,380
"8198",750150682,303
"8199",750164042,380
"8200",750142092,27
"8201",750161675,380
"8202",750158977,380
"8203",750177179,11
"8204",750161650,27
"8205",750156666,27
"8206",750074113,303
"8207",750142090,27
"8208",750161606,380
"8209",750151441,27
"8210",750159041,380
"8211",750159053,380
"8212",750165584,27
"8213",750161628,27
"8214",750150086,28
"8215",750155873,27
"8216",750156672,27
"8217",750148061,27
"8218",750150065,27
"8219",750161651,27
"8220",750153963,27
"8221",750164258,27
"8222",750161604,380
"8223",750072769,49
"8224",750158966,380
"8225",750158975,380
"8226",750151492,380
"8227",750151429,27
"8228",750150756,27
"8229",750157633,27
"8230",750165140,380
"8231",750072758,49
"8232",750161630,27
"8233",750164605,476
"8234",750171267,380
"8235",750141981,28
"8236",750150066,27
"8237",750161627,27
"8238",750177277,11
"8239",750156673,27
"8240",750142091,27
"8241",750161678,380
"8242",750177167,11
"8243",750155877,27
"8244",750164038,380
"8245",750068909,303
"8246",750156681,27
"8247",750074103,27
"8248",750142159,28
"8249",750151468,27
"8250",750072580,380
"8251",750174017,27
"8252",750158769,380
"8253",750161595,380
"8254",750166394,28
"8255",750151562,10
"8256",750151724,27
"8257",750067460,380
"8258",750176128,476
"8259",750067941,49
"8260",750164585,10
"8261",750072543,380
"8262",750155900,27
"8263",750158976,380
"8264",750074686,28
"8265",750159059,380
"8266",750174035,10
"8267",750156671,27
"8268",750155876,27
"8269",750067421,49
"8270",750164587,10
"8271",750159119,380
"8272",750155798,27
"8273",750161636,380
"8274",750067937,303
"8275",750156654,27
"8276",750072558,27
"8277",750164255,27
"8278",750156979,380
"8279",750151780,380
"8280",750067522,386
"8281",750161671,380
"8282",750155133,27
"8283",750168333,27
"8284",750074751,28
"8285",750070853,10
"8286",750067518,386
"8287",750155893,27
"8288",750161662,27
"8289",750164599,10
"8290",750155897,27
"8291",750067831,380
"8292",750161673,380
"8293",750155858,27
"8294",750067863,303
"8295",750164595,10
"8296",750150753,27
"8297",750156676,27
"8298",750142066,28
"8299",750161639,380
"8300",750067847,303
"8301",750155204,27
"8302",750072553,27
"8303",750070841,380
"8304",750161597,27
"8305",750161681,380
"8306",750161601,380
"8307",750155865,27
"8308",750072565,27
"8309",750072579,380
"8310",750164594,10
"8311",750160419,380
"8312",750067851,303
"8313",750162799,380
"8314",750141977,28
"8315",750161656,380
"8316",750176133,476
"8317",750067865,303
"8318",750172765,380
"8319",750150087,28
"8320",750166808,27
"8321",750156657,27
"8322",750155177,27
"8323",750072763,49
"8324",750142161,28
"8325",750155856,27
"8326",750155132,27
"8327",750161633,380
"8328",750161686,380
"8329",750161623,380
"8330",750142062,28
"8331",750142067,28
"8332",750072547,27
"8333",750162771,27
"8334",750155853,27
"8335",750067867,303
"8336",750155163,27
"8337",750155878,27
"8338",750161680,380
"8339",750074100,27
"8340",750161687,380
"8341",750164650,380
"8342",750177585,303
"8343",750155176,27
"8344",750155807,27
"8345",750067848,303
"8346",750155868,27
"8347",750166453,380
"8348",750070842,380
"8349",750151442,27
"8350",750156668,27
"8351",750142055,28
"8352",750161676,380
"8353",750161685,380
"8354",750155170,27
"8355",750155896,27
"8356",750174030,10
"8357",750151507,10
"8358",750156472,27
"8359",750067455,380
"8360",750151501,10
"8361",750149617,28
"8362",750072768,49
"8363",750161723,380
"8364",750070863,10
"8365",750153968,27
"8366",750070850,10
"8367",750141983,28
"8368",750070854,10
"8369",750072546,380
"8370",750165570,27
"8371",750067450,380
"8372",750150050,28
"8373",750164580,10
"8374",750155866,27
"8375",750167259,10
"8376",750171266,380
"8377",750155864,27
"8378",750175853,380
"8379",750072540,380
"8380",750161624,380
"8381",750142061,28
"8382",750158970,380
"8383",750159054,380
"8384",750153964,27
"8385",750069643,49
"8386",750156665,27
"8387",750177272,11
"8388",750164577,10
"8389",750177278,11
"8390",750067435,49
"8391",750177281,11
"8392",750151726,27
"8393",750155083,303
"8394",750164602,476
"8395",750164604,476
"8396",750070858,10
"8397",750155201,27
"8398",750073519,49
"8399",750142095,27
"8400",750142089,27
"8401",750067943,49
"8402",750072765,49
"8403",750156606,27
"8404",750172961,10
"8405",750150379,28
"8406",750164651,380
"8407",750155200,27
"8408",750067906,49
"8409",750158979,380
"8410",750164590,10
"8411",750155898,27
"8412",750157632,27
"8413",750156607,27
"8414",750165583,27
"8415",750070848,10
"8416",750171658,476
"8417",750067930,303
"8418",750165574,27
"8419",750142099,27
"8420",750161679,380
"8421",750171663,476
"8422",750176132,476
"8423",750074115,303
"8424",750151431,27
"8425",750161669,380
"8426",750161629,27
"8427",750161635,380
"8428",750174033,10
"8429",750164259,27
"8430",750164597,10
"8431",750074242,303
"8432",750142037,28
"8433",750142051,28
"8434",750073521,49
"8435",750150078,28
"8436",750070849,10
"8437",750142050,28
"8438",750155854,27
"8439",750069650,49
"8440",750155899,27
"8441",750164040,380
"8442",750174028,10
"8443",750161626,380
"8444",750151469,27
"8445",750158766,380
"8446",750164399,27
"8447",750161373,27
"8448",750155799,27
"8449",750174038,10
"8450",750070852,10
"8451",750161663,27
"8452",750156661,27
"8453",750141978,28
"8454",750067454,380
"8455",750161654,380
"8456",750150060,28
"8457",750164600,476
"8458",750067462,380
"8459",750067849,303
"8460",750164588,10
"8461",750067461,380
"8462",750155171,27
"8463",750155756,27
"8464",750072766,49
"8465",750072542,380
"8466",750155167,27
"8467",750150755,27
"8468",750162773,27
"8469",750160435,27
"8470",750156669,27
"8471",750177275,11
"8472",750067453,380
"8473",750068914,303
"8474",750073520,49
"8475",750157179,27
"8476",750070847,10
"8477",750142160,28
"8478",750067832,380
"8479",750067853,303
"8480",750068908,303
"8481",750164257,27
"8482",750164253,27
"8483",750142225,28
"8484",750142243,28
"8485",750163413,27
"8486",750155859,27
"8487",750067520,386
"8488",750067856,303
"8489",750150051,28
"8490",750164254,27
"8491",750155894,27
"8492",750161660,27
"8493",750151438,380
"8494",750155164,27
"8495",750164405,27
"8496",750142164,28
"8497",750158765,380
"8498",750160752,380
"8499",750165569,27
"8500",750158759,380
"8501",750142203,27
"8502",750165576,27
"8503",750072756,49
"8504",750074684,28
"8505",750161670,380
"8506",750150679,303
"8507",750155895,27
"8508",750072550,27
"8509",750149930,28
"8510",750171662,476
"8511",750156608,27
"8512",750142049,28
"8513",750156604,27
"8514",750173935,476
"8515",750067855,303
"8516",750150073,28
"8517",750070861,10
"8518",750158050,303
"8519",750074681,28
"8520",750069649,49
"8521",750142158,28
"8522",750166457,380
"8523",750070851,10
"8524",750167168,380
"8525",750155168,27
"8526",750161594,380
"8527",750067921,10
"8528",750155901,27
"8529",750074120,303
"8530",750161682,380
"8531",750067451,380
"8532",750147865,27
"8533",750174036,10
"8534",750067843,380
"8535",750067456,380
"8536",750164676,380
"8537",750070860,10
"8538",750161137,380
"8539",750148060,27
"8540",750072576,380
"8541",750164396,27
"8542",750069645,49
"8543",750159003,380
"8544",750074753,28
"8545",750067842,380
"8546",750151779,27
"8547",750067857,303
"8548",750158768,380
"8549",750072556,27
"8550",750151449,27
"8551",750165582,27
"8552",750165585,27
"8553",750171661,476
"8554",750155912,27
"8555",750068900,49
"8556",750067940,303
"8557",750159065,380
"8558",750074244,303
"8559",750070856,10
"8560",750074246,303
"8561",750150062,28
"8562",750168140,28
"8563",750142094,27
"8564",750164601,476
"8565",750067850,303
"8566",750074936,380
"8567",750155903,27
"8568",750155855,27
"8569",750167184,380
"8570",750156601,27
"8571",750161625,380
"8572",750173938,476
"8573",750161378,27
"8574",750151573,10
"8575",750155173,27
"8576",750072563,27
"8577",750151452,27
"8578",750151505,10
"8579",750067515,386
"8580",750072557,27
"8581",750072570,380
"8582",750070859,10
"8583",750069641,49
"8584",750162269,28
"8585",750173940,476
"8586",750067463,380
"8587",750161631,380
"8588",750067904,49
"8589",750161637,380
"8590",750151511,380
"8591",750173917,27
"8592",750174032,10
"8593",750158924,380
"8594",750165580,27
"8595",750171265,380
"8596",750068912,303
"8597",750150053,28
"8598",750161634,380
"8599",750158965,380
"8600",750142236,28
"8601",750150047,28
"8602",750147874,28
"8603",750155838,27
"8604",750067838,380
"8605",750141952,27
"8606",750067458,380
"8607",750171606,10
"8608",750150323,28
"8609",750155875,27
"8610",750161592,380
"8611",750161661,27
"8612",750161482,27
"8613",750151484,380
"8614",750067934,303
"8615",750165579,27
"8616",750075084,27
"8617",750156674,27
"8618",750161511,27
"8619",750177171,11
"8620",750173926,10
"8621",750171664,476
"8622",750158964,380
"8623",750165577,27
"8624",750142069,28
"8625",750158761,380
"8626",750156602,27
"8627",750067933,303
"8628",750074240,303
"8629",750142057,28
"8630",750158762,380
"8631",750142045,28
"8632",750156655,27
"8633",750067946,49
"8634",750067841,380
"8635",750158760,380
"8636",750159006,380
"8637",750158767,380
"8638",750151554,10
"8639",750158968,380
"8640",750161591,380
"8641",750161598,380
"8642",750164693,380
"8643",750161383,27
"8644",750142235,28
"8645",750069648,49
"8646",750069651,49
"8647",750069182,303
"8648",750069440,28
"8649",750155205,27
"8650",750161659,27
"8651",750155902,27
"8652",750075072,27
"8653",750164394,27
"8654",750161653,27
"8655",750156664,27
"8656",750161480,27
"8657",750164596,10
"8658",750164039,380
"8659",750075090,27
"8660",750156667,27
"8661",750167470,10
"8662",750175852,380
"8663",750158764,380
"8664",750069642,49
"8665",750167255,380
"8666",750161593,380
"8667",750142068,28
"8668",750161677,380
"8669",750074683,28
"8670",750167257,10
"8671",750074685,28
"8672",750142060,28
"8673",750165572,27
"8674",750171665,476
"8675",750158758,380
"8676",750164032,380
"8677",750158967,380
"8678",750159055,380
"8679",750155172,27
"8680",750068906,303
"8681",750161474,27
"8682",750151466,27
"8683",750177172,11
"8684",750142096,27
"8685",750161384,27
"8686",750166031,28
"8687",750074125,303
"8688",750167167,380
"8689",750164658,380
"8690",750164401,27
"8691",750160708,49
"8692",750164402,27
"8693",750164041,380
"8694",750167170,27
"8695",750161666,380
"8696",750153451,27
"8697",750174191,380
"8698",750156658,27
"8699",750155169,27
"8700",750167166,380
"8701",750156663,27
"8702",750177166,11
"8703",750151504,10
"8704",750164256,27
"8705",750161665,27
"8706",750153966,27
"8707",750069652,49
"8708",750074750,28
"8709",750158973,380
"8710",750072771,49
"8711",750067932,303
"8712",750142059,28
"8713",750155809,27
"8714",750174034,10
"8715",750172704,10
"8716",750177284,11
"8717",750166455,380
"8718",750161638,380
"8719",750165586,27
"8720",750070855,10
"8721",750070846,10
"8722",750142244,28
"8723",750141955,27
"8724",750162772,27
"8725",750142238,28
"8726",750164677,380
"8727",750141959,27
"8728",750150094,28
"8729",750067837,380
"8730",750164671,380
"8731",750174018,27
"8732",750165578,27
"8733",750067925,380
"8734",750166224,27
"8735",750167173,27
"8736",750070844,380
"8737",750166225,27
"8738",750151454,27
"8739",750075078,27
"8740",750142044,28
"8741",750166810,10
"8742",750155175,27
"8743",750156656,27
"8744",750159056,380
"8745",750167172,380
"8746",750151459,27
"8747",750067905,49
"8748",750158774,380
"8749",750071567,10
"8750",750147867,27
"8751",750067868,303
"8752",750155166,27
"8753",750155174,27
"8754",750161632,380
"8755",750155193,27
"8756",750155100,27
"8757",750156609,27
"8758",750151461,27
"8759",750147862,27
"8760",750177273,11
"8761",750168139,28
"8762",750141965,27
"8763",750142241,28
"8764",750150048,28
"8765",750141950,27
"8766",750142229,28
"8767",750142085,28
"8768",750164682,380
"8769",750155857,27
"8770",750167180,380
"8771",750068904,49
"8772",750167182,380
"8773",750156603,27
"8774",750167188,380
"8775",750072552,27
"8776",750151787,27
"8777",750177168,11
"8778",750167164,380
"8779",750165391,27
"8780",750070836,380
"8781",750164565,10
"8782",750177174,11
"8783",750172766,380
"8784",750072541,380
"8785",750149614,27
"8786",750070837,380
"8787",750155800,27
"8788",750161655,380
"8789",750067452,380
"8790",750071562,49
"8791",750067524,386
"8792",750072764,49
"8793",750150056,28
"8794",750177286,11
"8795",750177582,303
"8796",750150378,28
"8797",750177279,11
"8798",750177289,11
"8799",750142210,27
"8800",750067939,303
"8801",750177177,11
"8802",750171611,10
"8803",750164695,380
"8804",750161530,27
"8805",750171605,10
"8806",750150322,28
"8807",750141973,28
"8808",750165573,27
"8809",750072564,27
"8810",750150049,28
"8811",750177175,11
"8812",750164598,10
"8813",750174023,27
"8814",750167473,10
"8815",750165581,27
"8816",750167163,380
"8817",750156605,27
"8818",750174019,27
"8819",750161695,380
"8820",750071566,49
"8821",750142103,28
"8822",750068915,303
"8823",750164589,10
"8824",750171268,380
"8825",750166239,380
"8826",750161525,27
"8827",750161526,27
"8828",750074693,28
"8829",750151490,380
"8830",750160418,380
"8831",750142219,27
"8832",750166454,380
"8833",750067942,49
"8834",750162677,27
"8835",750069646,49
"8836",750161599,27
"8837",750070857,10
"8838",750151493,380
"8839",750142198,27
"8840",750164251,27
"8841",750161475,27
"8842",750071502,303
"8843",750141951,27
"8844",750164573,10
"8845",750164692,380
"8846",750141961,27
"8847",750161457,27
"8848",750172959,10
"8849",750067936,303
"8850",750167165,380
"8851",750142098,27
"8852",750072761,49
"8853",750074933,380
"8854",750174022,27
"8855",750072555,27
"8856",750156670,27
"8857",750177178,11
"8858",750163885,380
"8859",750177173,11
"8860",750151557,10
"8861",750147873,28
"8862",750142041,28
"8863",750070840,380
"8864",750174037,10
"8865",750161524,27
"8866",750072545,380
"8867",750070843,380
"8868",750158772,380
"8869",750074687,28
"8870",750069151,303
"8871",750164403,27
"8872",750142193,27
"8873",750142023,28
"8874",750147877,27
"8875",750177290,11
"8876",750161521,27
"8877",750167181,27
"8878",750072767,49
"8879",750142240,28
"8880",750142206,27
"8881",750158771,380
"8882",750071571,10
"8883",750071572,10
"8884",750071510,303
"8885",750164593,10
"8886",750161527,27
"8887",750150699,27
"8888",750164044,27
"8889",750069647,49
"8890",750150058,28
"8891",750177169,11
"8892",750155874,27
"8893",750174020,27
"8894",750074124,303
"8895",750151427,27
"8896",750161657,380
"8897",750174016,27
"8898",750151503,10
"8899",750142052,28
"8900",750067829,380
"8901",750067220,10
"8902",750151447,27
"8903",750069175,303
"8904",750151472,303
"8905",750159110,380
"8906",750142228,28
"8907",750151450,27
"8908",750168341,27
"8909",750164581,10
"8910",750142043,28
"8911",750150095,27
"8912",750166240,380
"8913",750072536,380
"8914",750165864,380
"8915",750067523,386
"8916",750173939,476
"8917",750142139,28
"8918",750072760,49
"8919",750161399,27
"8920",750158925,380
"8921",750142239,28
"8922",750155757,27
"8923",750142022,28
"8924",750142150,28
"8925",750161513,27
"8926",750141962,27
"8927",750165342,380
"8928",750141960,27
"8929",750142086,28
"8930",750164250,27
"8931",750171534,10
"8932",750072586,380
"8933",750151506,10
"8934",750167162,380
"8935",750142048,28
"8936",750072605,27
"8937",750072551,27
"8938",750171528,10
"8939",750071564,49
"8940",750071568,10
"8941",750142104,28
"8942",750161385,27
"8943",750141975,28
"8944",750150092,28
"8945",750142245,28
"8946",750070831,380
"8947",750174040,10
"8948",750067459,380
"8949",750074689,28
"8950",750142195,27
"8951",750160417,380
"8952",750174243,11
"8953",750142211,27
"8954",750164393,27
"8955",750155837,27
"8956",750167189,380
"8957",750167175,27
