"","Code_voie","Type.de.voie","Nom.de.la.voie","N..D�but.exclu.sauf.0.","Bis.Ter.Quat.","N..fin.inclus","Bis.Ter.Quat..1","Pair..P..Impair..I.","Ecole"
"193","0150","COURS","ALBERT 1ER",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"194","0150","COURS","ALBERT 1ER",0,"",9999,"","p","Ecole élémentaire 8 RUE ROBERT ESTIENNE - PARIS 08"
"195","0151","AVENUE","ALBERT 1ER DE MONACO",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"196","0151","AVENUE","ALBERT 1ER DE MONACO",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"197","0152","VILLA","ALBERT ROBIDA",0,"",9999,"","i","Ecole maternelle 9 RUE DU GENERAL BRUNET - PARIS 19"
"198","0152","VILLA","ALBERT ROBIDA",0,"",9999,"","p","Ecole maternelle 9 RUE DU GENERAL BRUNET - PARIS 19"
"199","0153","RUE","ALBERT SAMAIN",0,"",9999,"","i","Ecole maternelle 6 RUE LOUIS VIERNE - PARIS 17"
"200","0153","RUE","ALBERT SAMAIN",0,"",9999,"","p","Ecole maternelle 6 RUE LOUIS VIERNE - PARIS 17"
"201","0154","RUE","ALBERT SOREL",0,"",9999,"","i","Ecole maternelle 15 RUE ANTOINE CHANTIN - PARIS 14"
"202","0154","RUE","ALBERT SOREL",0,"",9999,"","p","Ecole maternelle 15 RUE ANTOINE CHANTIN - PARIS 14"
"203","0155","RUE","ALBERT THOMAS",0,"",9999,"","i","Ecole maternelle 6 RUE LEGOUVE - PARIS 10"
"204","0155","RUE","ALBERT THOMAS",0,"",9999,"","p","Ecole maternelle 6 RUE LEGOUVE - PARIS 10"
"205","0156","SQUARE","ALBIN CACHOT",0,"",9999,"","i","Ecole maternelle 140 RUE LEON MAURICE NORDMANN - PARIS 13"
"206","0156","SQUARE","ALBIN CACHOT",0,"",9999,"","p","Ecole maternelle 140 RUE LEON MAURICE NORDMANN - PARIS 13"
"207","0157","RUE","ALBIN HALLER",0,"",9999,"","i","Ecole maternelle 8 RUE KUSS - PARIS 13"
"208","0157","RUE","ALBIN HALLER",0,"",9999,"","p","Ecole maternelle 8 RUE KUSS - PARIS 13"
"209","0158","PLACE","ALBERT LONDRES",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"210","0158","PLACE","ALBERT LONDRES",0,"",9999,"","p","Ecole maternelle 5 RUE SIMONE WEIL - PARIS 13"
"211","0159","RUE DE L","ALBONI",0,"",9999,"","i","Ecole maternelle 25 RUE DE PASSY - PARIS 16"
"212","0159","RUE DE L","ALBONI",0,"",9999,"","p","Ecole maternelle 25 RUE DE PASSY - PARIS 16"
"213","0160","SQUARE DE L'","ALBONI",0,"",9999,"","i","Ecole maternelle 25 RUE DE PASSY - PARIS 16"
"214","0160","SQUARE DE L'","ALBONI",0,"",9999,"","p","Ecole maternelle 25 RUE DE PASSY - PARIS 16"
"215","0161","RUE","ALBINONI",0,"",9999,"","i","Ecole maternelle 40 RUE JACQUES HILLAIRET - PARIS 12"
"216","0161","RUE","ALBINONI",0,"",9999,"","p","Ecole maternelle 40 RUE JACQUES HILLAIRET - PARIS 12"
"217","0162","PLACE","ALBERT COHEN",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"218","0162","PLACE","ALBERT COHEN",0,"",9999,"","p","Ecole maternelle 95 RUE BALARD - PARIS 15"
"219","0163","RUE","ALBERT EINSTEIN",0,"",9999,"","i","Ecole élémentaire 17 RUE LOUISE BOURGEOIS - PARIS 13"
"220","0163","RUE","ALBERT EINSTEIN",0,"",9999,"","p","Ecole élémentaire 17 RUE LOUISE BOURGEOIS - PARIS 13"
"221","0165","RUE D","ALEMBERT",0,"",9999,"","i","Ecole maternelle 77 RUE DE LA TOMBE ISSOIRE - PARIS 14"
"222","0165","RUE D","ALEMBERT",0,"",9999,"","p","Ecole maternelle 77 RUE DE LA TOMBE ISSOIRE - PARIS 14"
"223","0167","RUE D","ALENCON",0,"",9999,"","i","Ecole maternelle 149 RUE DE VAUGIRARD - PARIS 15"
"224","0167","RUE D","ALENCON",0,"",9999,"","p","Ecole maternelle 149 RUE DE VAUGIRARD - PARIS 15"
"225","0170","RUE D","ALESIA",0,"",11,"t","i","Ecole maternelle 3B RUE D'ALESIA - PARIS 14"
"226","0170","RUE D","ALESIA",11,"t",89,"","i","Ecole maternelle 77 RUE DE LA TOMBE ISSOIRE - PARIS 14"
"227","0170","RUE D","ALESIA",89,"",125,"","i","Ecole maternelle 22 RUE ANTOINE CHANTIN - PARIS 14"
"228","0170","RUE D","ALESIA",125,"",179,"","i","Ecole maternelle 48 RUE HIPPOLYTE MAINDRON - PARIS 14"
"229","0170","RUE D","ALESIA",179,"",9999,"","i","Ecole maternelle 23 RUE JACQUIER - PARIS 14"
"230","0170","RUE D","ALESIA",0,"",8,"","p","Ecole maternelle 3B RUE D'ALESIA - PARIS 14"
"231","0170","RUE D","ALESIA",8,"",60,"","p","Ecole maternelle 77 RUE DE LA TOMBE ISSOIRE - PARIS 14"
"232","0170","RUE D","ALESIA",60,"",106,"","p","Ecole maternelle 22 RUE ANTOINE CHANTIN - PARIS 14"
"233","0170","RUE D","ALESIA",106,"",150,"","p","Ecole maternelle 48 RUE HIPPOLYTE MAINDRON - PARIS 14"
"234","0170","RUE D","ALESIA",150,"",180,"","p","Ecole maternelle 2 RUE MAURICE ROUVIER - PARIS 14"
"235","0170","RUE D","ALESIA",180,"",9999,"","p","Ecole maternelle 190 RUE D'ALESIA - PARIS 14"
"236","0171","VILLA D","ALESIA",0,"",9999,"","i","Ecole maternelle 22 RUE ANTOINE CHANTIN - PARIS 14"
"237","0171","VILLA D","ALESIA",0,"",9999,"","p","Ecole maternelle 22 RUE ANTOINE CHANTIN - PARIS 14"
"238","0172","RUE","ALEXANDER FLEMING",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"239","0172","RUE","ALEXANDER FLEMING",0,"",9999,"","p","Ecole maternelle 59B RUE DE ROMAINVILLE - PARIS 19"
"240","0172","RUE","ALEXANDER FLEMING",0,"",9999,"","p","Ecole maternelle 345-347 RUE DE BELLEVILLE - PARIS 19"
"241","0173","PASSAGE","ALEXANDRE",0,"",9999,"","i","Ecole maternelle 149 RUE DE VAUGIRARD - PARIS 15"
"242","0173","PASSAGE","ALEXANDRE",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"243","0175","RUE","ALEXANDRE CABANEL",0,"",9999,"","i","Ecole maternelle 33 RUE MIOLLIS - PARIS 15"
"244","0175","RUE","ALEXANDRE CABANEL",0,"",9999,"","i","Ecole maternelle 13 RUE CEPRE - PARIS 15"
"245","0175","RUE","ALEXANDRE CABANEL",0,"",9999,"","p","Ecole maternelle 33 RUE MIOLLIS - PARIS 15"
"246","0176","RUE","ALEXANDRE CHARPENTIER",0,"",9999,"","i","Ecole maternelle 22 AVENUE PORTE DE VILLIERS - PARIS 17"
"247","0176","RUE","ALEXANDRE CHARPENTIER",0,"",9999,"","p","Ecole maternelle 22 AVENUE PORTE DE VILLIERS - PARIS 17"
"248","0177","RUE","ALEXANDRE DE HUMBOLDT",0,"",9999,"","i","Ecole maternelle 22-28 RUE TANDOU - PARIS 19"
"249","0177","RUE","ALEXANDRE DE HUMBOLDT",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"250","0179","RUE","ALEXANDRE DUMAS",0,"",59,"","i","Ecole maternelle 6 CITE VOLTAIRE - PARIS 11"
"251","0179","RUE","ALEXANDRE DUMAS",59,"",9999,"","i","Ecole maternelle 52 RUE PLANCHAT - PARIS 20"
"252","0179","RUE","ALEXANDRE DUMAS",0,"",72,"","p","Ecole maternelle 6 CITE VOLTAIRE - PARIS 11"
"253","0179","RUE","ALEXANDRE DUMAS",72,"",9999,"","p","Ecole maternelle 52 RUE PLANCHAT - PARIS 20"
"254","0183","IMPASSE","ALEXANDRE LECUYER",0,"",9999,"","i","Ecole maternelle 2 PLACE FRANCOISE DORLEAC - PARIS 18"
"255","0183","IMPASSE","ALEXANDRE LECUYER",0,"",9999,"","i","Ecole élémentaire B 8 PL FRANCOISE  DORLEAC (EC. B - PARIS 18"
"256","0183","IMPASSE","ALEXANDRE LECUYER",0,"",9999,"","i","Ecole élémentaire A 8 PLACE FRANCOISE DORLEAC (EC. - PARIS 18"
"257","0183","IMPASSE","ALEXANDRE LECUYER",0,"",9999,"","p","Ecole maternelle 2 PLACE FRANCOISE DORLEAC - PARIS 18"
"258","0183","IMPASSE","ALEXANDRE LECUYER",0,"",9999,"","p","Ecole élémentaire B 8 PL FRANCOISE  DORLEAC (EC. B - PARIS 18"
"259","0183","IMPASSE","ALEXANDRE LECUYER",0,"",9999,"","p","Ecole élémentaire A 8 PLACE FRANCOISE DORLEAC (EC. - PARIS 18"
"260","0186","RUE","ALEXANDRE PARODI",0,"",11,"","i","Ecole maternelle 28 RUE DES ECLUSES ST MARTIN - PARIS 10"
"261","0186","RUE","ALEXANDRE PARODI",11,"",9999,"","i","Ecole maternelle 28 RUE DES ECLUSES ST MARTIN - PARIS 10"
"262","0186","RUE","ALEXANDRE PARODI",0,"",9999,"","p","Ecole maternelle 28 RUE DES ECLUSES ST MARTIN - PARIS 10"
"263","0190","VILLA","ALEXANDRE RIBOT",0,"",9999,"","i","Ecole maternelle 9 RUE DU GENERAL BRUNET - PARIS 19"
"264","0190","VILLA","ALEXANDRE RIBOT",0,"",9999,"","p","Ecole maternelle 9 RUE DU GENERAL BRUNET - PARIS 19"
"265","0191","VILLA","ALEXANDRE TANSMAN",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"266","0191","VILLA","ALEXANDRE TANSMAN",0,"",9999,"","p","Ecole maternelle 141 AVENUE DE VERSAILLES - PARIS 16"
"267","0192","ALLEE","ALEXANDRE VIALATTE",0,"",9999,"","i","Ecole élémentaire 2 PLACE DES 44 ENFANTS D'IZIEU - PARIS 13"
"268","0192","ALLEE","ALEXANDRE VIALATTE",0,"",9999,"","p","Ecole élémentaire 2 PLACE DES 44 ENFANTS D'IZIEU - PARIS 13"
"269","0194","RUE D","ALEXANDRIE",0,"",9999,"","i","Ecole maternelle 221 RUE SAINT DENIS - PARIS 02"
"270","0194","RUE D","ALEXANDRIE",0,"",9999,"","p","Ecole maternelle 221 RUE SAINT DENIS - PARIS 02"
"271","0195","PASSAGE","ALEXANDRINE",0,"",9999,"","i","Ecole maternelle 44 RUE EMILE LEPEU - PARIS 11"
"272","0195","PASSAGE","ALEXANDRINE",0,"",9999,"","p","Ecole maternelle 44 RUE EMILE LEPEU - PARIS 11"
"273","0196","RUE","ALFRED BRUNEAU",0,"",9999,"","i","Ecole maternelle 5 RUE GUSTAVE ZEDE - PARIS 16"
"274","0196","RUE","ALFRED BRUNEAU",0,"",9999,"","p","Ecole maternelle 5 RUE GUSTAVE ZEDE - PARIS 16"
"275","0197","SQUARE","ALFRED CAPUS",0,"",9999,"","i","Ecole maternelle 27 AVENUE DU PARC DES PRINCES - PARIS 16"
"276","0197","SQUARE","ALFRED CAPUS",0,"",9999,"","p","Ecole maternelle 27 AVENUE DU PARC DES PRINCES - PARIS 16"
"277","0198","RUE","ALPHONSE BOUDARD",0,"",9999,"","I","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"278","0198","RUE","ALPHONSE BOUDARD",0,"",9999,"","P","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"279","0199","RUE","ALFRED DEHODENCQ",0,"",9999,"","i","Ecole maternelle 18 RUE SERGE PROKOFIEV - PARIS 16"
"280","0199","RUE","ALFRED DEHODENCQ",0,"",9999,"","p","Ecole maternelle 18 RUE SERGE PROKOFIEV - PARIS 16"
"281","0200","SQUARE","ALFRED DEHODENCQ",0,"",9999,"","i","Ecole maternelle 18 RUE SERGE PROKOFIEV - PARIS 16"
"282","0200","SQUARE","ALFRED DEHODENCQ",0,"",9999,"","p","Ecole maternelle 18 RUE SERGE PROKOFIEV - PARIS 16"
"283","0201","PLACE","ALFRED DREYFUS",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"284","0201","PLACE","ALFRED DREYFUS",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"285","0202","RUE","ALFRED DE VIGNY",0,"",9,"","i","Ecole élémentaire 15 RUE DE MONCEAU - PARIS 08"
"286","0202","RUE","ALFRED DE VIGNY",9,"",9999,"","i","Ecole maternelle 18 RUE AMPERE - PARIS 17"
"287","0202","RUE","ALFRED DE VIGNY",0,"",16,"","p","Ecole élémentaire 15 RUE DE MONCEAU - PARIS 08"
"288","0202","RUE","ALFRED DE VIGNY",16,"",9999,"","p","Ecole maternelle 18 RUE AMPERE - PARIS 17"
"289","0203","PLACE","ALFRED KASTLER",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"290","0203","PLACE","ALFRED KASTLER",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"291","0204","RUE","ALFRED DURAND CLAYE",0,"",9999,"","i","Ecole maternelle 7 SQUARE ALAIN-FOURNIER - PARIS 14"
"292","0204","RUE","ALFRED DURAND CLAYE",0,"",9999,"","p","Ecole maternelle 7 SQUARE ALAIN-FOURNIER - PARIS 14"
"293","0205","RUE","ALFRED FOUILLEE",0,"",9999,"","i","Ecole maternelle 53 AVENUE DE LA PORTE D'IVRY - PARIS 13"
"294","0205","RUE","ALFRED FOUILLEE",0,"",9999,"","p","Ecole maternelle 53 AVENUE DE LA PORTE D'IVRY - PARIS 13"
"295","0206","PLACE","ALFRED SAUVY",0,"",9999,"","i","Ecole maternelle 18 RUE DE LA FEDERATION - PARIS 15"
"296","0206","PLACE","ALFRED SAUVY",0,"",9999,"","p","Ecole maternelle 18 RUE DE LA FEDERATION - PARIS 15"
"297","0207","RUE","ALFRED ROLL",0,"",9999,"","i","Ecole maternelle 3 RUE GUSTAVE DORE - PARIS 17"
"298","0207","RUE","ALFRED ROLL",0,"",9999,"","p","Ecole maternelle 8 RUE DES TAPISSERIES - PARIS 17"
"299","0208","PASSAGE","ALFRED STEVENS",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"300","0208","PASSAGE","ALFRED STEVENS",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"301","0209","RUE","ALFRED STEVENS",0,"",9999,"","i","Ecole maternelle 12 RUE CLAUZEL - PARIS 09"
"302","0209","RUE","ALFRED STEVENS",0,"",9999,"","p","Ecole maternelle 12 RUE CLAUZEL - PARIS 09"
"303","0211","COUR D","ALGER",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"304","0211","COUR D","ALGER",0,"",9999,"","p","Ecole maternelle 167 RUE DE BERCY - PARIS 12"
"305","0212","RUE D","ALGER",0,"",9999,"","i","Ecole maternelle 27 RUE DE LA SOURDIERE - PARIS 01"
"306","0212","RUE D","ALGER",0,"",9999,"","p","Ecole maternelle 27 RUE DE LA SOURDIERE - PARIS 01"
"307","0213","BOULEVARD D","ALGERIE",0,"",9999,"","i","Ecole maternelle 345-347 RUE DE BELLEVILLE - PARIS 19"
"308","0213","BOULEVARD D","ALGERIE",0,"",9999,"","p","Ecole maternelle 5 RUE DU NOYER DURAND - PARIS 19"
"309","0215","RUE","ALIBERT",0,"",9999,"","i","Ecole maternelle 155 AVENUE PARMENTIER - PARIS 10"
"310","0215","RUE","ALIBERT",0,"",9999,"","p","Ecole maternelle 155 AVENUE PARMENTIER - PARIS 10"
"311","0216","SQUARE","ALICE",0,"",9999,"","i","Ecole maternelle 23 RUE JACQUIER - PARIS 14"
"312","0216","SQUARE","ALICE",0,"",9999,"","p","Ecole maternelle 23 RUE JACQUIER - PARIS 14"
"313","0217","PLACE D","ALIGRE",0,"",9999,"","i","Ecole maternelle 16 RUE CHARLES BAUDELAIRE - PARIS 12"
"314","0217","PLACE D","ALIGRE",0,"",9999,"","p","Ecole maternelle 16 RUE CHARLES BAUDELAIRE - PARIS 12"
"315","0218","RUE D","ALIGRE",0,"",9999,"","i","Ecole maternelle 16 RUE CHARLES BAUDELAIRE - PARIS 12"
"316","0218","RUE D","ALIGRE",0,"",9999,"","p","Ecole maternelle 16 RUE CHARLES BAUDELAIRE - PARIS 12"
"317","0219","RUE","ALICE DOMON ET LEONIE DUQUET",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"318","0219","RUE","ALICE DOMON ET LEONIE DUQUET",0,"",9999,"","p","Ecole maternelle 47 RUE DES GRANDS MOULINS - PARIS 13"
"319","0220","SQUARE DES","ALISCAMPS",0,"",9999,"","i","Ecole maternelle 27 AVENUE DU PARC DES PRINCES - PARIS 16"
"320","0220","SQUARE DES","ALISCAMPS",0,"",9999,"","p","Ecole maternelle 27 AVENUE DU PARC DES PRINCES - PARIS 16"
"321","0221","PLACE","ALICE GUY",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"322","0221","PLACE","ALICE GUY",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"323","0222","RUE","ALLARD",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"324","0222","RUE","ALLARD",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"325","0224","RUE","ALLENT",0,"",9999,"","i","Ecole maternelle 17 RUE DE VERNEUIL - PARIS 07"
"326","0224","RUE","ALLENT",0,"",9999,"","p","Ecole maternelle 17 RUE DE VERNEUIL - PARIS 07"
"327","0225","HAMEAU D","ALLERAY",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"328","0225","HAMEAU D","ALLERAY",0,"",9999,"","p","Ecole maternelle 42 RUE D'ALLERAY - PARIS 15"
"329","0226","PLACE D","ALLERAY",0,"",9999,"","i","Ecole maternelle 42 RUE D'ALLERAY - PARIS 15"
"330","0226","PLACE D","ALLERAY",0,"",9999,"","p","Ecole maternelle 42 RUE D'ALLERAY - PARIS 15"
"331","0227","RUE D","ALLERAY",0,"",63,"","i","Ecole maternelle 42 RUE D'ALLERAY - PARIS 15"
"332","0227","RUE D","ALLERAY",63,"",9999,"","i","Ecole maternelle 102 RUE D'ALLERAY - PARIS 15"
"333","0227","RUE D","ALLERAY",0,"",72,"","p","Ecole maternelle 42 RUE D'ALLERAY - PARIS 15"
"334","0227","RUE D","ALLERAY",72,"",9999,"","p","Ecole maternelle 102 RUE D'ALLERAY - PARIS 15"
"335","0229","QUAI DE L","ALLIER",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"336","0229","QUAI DE L","ALLIER",0,"",9999,"","p","Ecole élémentaire 118 BOULEVARD MACDONALD - PARIS 19"
"337","0229","QUAI DE L","ALLIER",0,"",9999,"","p","Ecole élémentaire 141 BOULEVARD MACDONALD - PARIS 19"
"338","0230","CITE DE L","ALMA",0,"",9999,"","i","Ecole maternelle 28 AVENUE RAPP - PARIS 07"
"339","0230","CITE DE L","ALMA",0,"",9999,"","p","Ecole maternelle 28 AVENUE RAPP - PARIS 07"
"340","0231","PLACE DE L","ALMA",0,"",1,"b","i","Ecole maternelle 56 RUE BOISSIERE - PARIS 16"
"341","0231","PLACE DE L","ALMA",1,"b",5,"","i","Ecole élémentaire 8 RUE ROBERT ESTIENNE - PARIS 08"
"342","0234","PASSAGE","ALOMBERT",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"343","0234","PASSAGE","ALOMBERT",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"344","0235","RUE DES","ALOUETTES",0,"",9999,"","i","Ecole maternelle 36 RUE FESSART - PARIS 19"
"345","0235","RUE DES","ALOUETTES",0,"",9999,"","p","Ecole maternelle 36 RUE FESSART - PARIS 19"
"346","0236","PLACE DES","ALPES",0,"",9999,"","i","Ecole maternelle 28 AVENUE STEPHEN PICHON - PARIS 13"
"347","0236","PLACE DES","ALPES",0,"",9999,"","p","Ecole maternelle 28 AVENUE STEPHEN PICHON - PARIS 13"
"348","0238","AVENUE","ALPHAND",0,"",9999,"","i","Ecole maternelle 20 RUE PAUL VALERY - PARIS 16"
"349","0238","AVENUE","ALPHAND",0,"",9999,"","p","Ecole maternelle 20 RUE PAUL VALERY - PARIS 16"
"350","0239","RUE","ALPHAND",0,"",9999,"","i","Ecole maternelle 40 RUE VANDREZANNE - PARIS 13"
"351","0239","RUE","ALPHAND",0,"",9999,"","p","Ecole maternelle 40 RUE VANDREZANNE - PARIS 13"
"352","0240","RUE","ALPHONSE BAUDIN",0,"",9999,"","i","Ecole maternelle 19 RUE ALPHONSE BAUDIN - PARIS 11"
