"","Code_voie","Type.de.voie","Nom.de.la.voie","N..D�but.exclu.sauf.0.","Bis.Ter.Quat.","N..fin.inclus","Bis.Ter.Quat..1","Pair..P..Impair..I.","Ecole"
"10309","6999","PLACE DU","PARVIS NOTRE DAME",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"10310","7001","RUE","PASCAL",0,"",25,"","i","Ecole élémentaire 41 RUE DE L'ARBALETE - PARIS 05"
"10311","7001","RUE","PASCAL",25,"",31,"","i","Ecole élémentaire 30 BOULEVARD ARAGO - PARIS 13"
"10312","7001","RUE","PASCAL",31,"",9999,"","i","Ecole élémentaire 30 BOULEVARD ARAGO - PARIS 13"
"10313","7001","RUE","PASCAL",0,"",30,"","p","Ecole élémentaire 41 RUE DE L'ARBALETE - PARIS 05"
"10314","7001","RUE","PASCAL",30,"",9999,"","p","Ecole élémentaire 30 BOULEVARD ARAGO - PARIS 13"
"10315","7003","RUE DU","PAS DE LA MULE",0,"",9999,"","i","Ecole élémentaire 21 RUE DES TOURNELLES - PARIS 04"
"10316","7003","RUE DU","PAS DE LA MULE",0,"",9999,"","p","Ecole élémentaire 54 RUE DE TURENNE - PARIS 03"
"10317","7005","PLACE","PASDELOUP",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"10318","7005","PLACE","PASDELOUP",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"10319","7009","RUE","PASQUIER",0,"",9999,"","i","Ecole élémentaire 18 RUE DE SURENE - PARIS 08"
"10320","7009","RUE","PASQUIER",0,"",9999,"","p","Ecole élémentaire 18 RUE DE SURENE - PARIS 08"
"10321","7011","PLACE DE","PASSY",0,"",9999,"","i","Ecole élémentaire 8 RUE CHERNOVIZ - PARIS 16"
"10322","7011","PLACE DE","PASSY",0,"",9999,"","p","Ecole élémentaire 8 RUE CHERNOVIZ - PARIS 16"
"10323","7013","PORT DE","PASSY",0,"",9999,"","i","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"10324","7013","PORT DE","PASSY",0,"",9999,"","p","Ecole Votre adresse n'est pas rattachée à un secteur scolaire. Nous ne pouvons pas vous renseigner sur les établissements scolaires dont vous dépendez. Vous pouvez signaler cette anomalie en cliquant sur le lien ""Contact""."
"10325","7015","RUE DE","PASSY",0,"",9999,"","i","Ecole élémentaire 8 RUE CHERNOVIZ - PARIS 16"
"10326","7015","RUE DE","PASSY",0,"",9999,"","p","Ecole élémentaire 8 RUE CHERNOVIZ - PARIS 16"
