"SECTORISATION DES COLLEGES PUBLICS PARISIENS
Année scolaire 2015-16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Code_voie","Type de voie","Nom de la voie","Ardt","N° Début exclu(sauf 0)","Bis Ter Quat.",N° fin inclus,"Bis Ter Quat.","Pair (P) Impair (I)","Code DASCO",,Collèges,,,,,,,,,,,,,,,,,,,
1746,VILLA,CHANEZ,16,0,,9999,,i,16056,0752550P,JEAN DE LA FONTAINE,,,,,,,,,,,,,,,,,,,
1746,VILLA,CHANEZ,16,0,,9999,,p,16056,0752550P,JEAN DE LA FONTAINE,,,,,,,,,,,,,,,,,,,
1748,RUE,CHANGARNIER,12,0,,9999,,i,12067,0753936W,GERMAINE TILLON,,,,,,,,,,,,,,,,,,,
1748,RUE,CHANGARNIER,12,0,,9999,,p,12067,0753936W,GERMAINE TILLON,,,,,,,,,,,,,,,,,,,
1752,RUE,CHANOINESSE,04,0,,9999,,i,04007,0752693V,FRANCOIS COUPERIN,,,,,,,,,,,,,,,,,,,
1752,RUE,CHANOINESSE,04,0,,9999,,p,04007,0752693V,FRANCOIS COUPERIN,,,,,,,,,,,,,,,,,,,
1754,AVENUE,CHANTEMESSE,16,0,,9999,,i,16599,0752194C,JANSON DE SAILLY/EUGENE DELACROIX,m,,,,,,,,,,,,,,,,,,
1754,AVENUE,CHANTEMESSE,16,0,,9999,,p,16599,0752194C,JANSON DE SAILLY/EUGENE DELACROIX,m,,,,,,,,,,,,,,,,,,
1756,PASSAGE DU,CHANTIER,12,0,,9999,,i,12068,0750609E,PAUL VERLAINE,,,,,,,,,,,,,,,,,,,
1756,PASSAGE DU,CHANTIER,12,0,,9999,,p,12068,0750609E,PAUL VERLAINE,,,,,,,,,,,,,,,,,,,
1757,RUE DES,CHANTIERS,05,0,,9999,,i,05034,0751790N,PIERRE ALVISET,,,,,,,,,,,,,,,,,,,
1757,RUE DES,CHANTIERS,05,0,,9999,,p,05034,0751790N,PIERRE ALVISET,,,,,,,,,,,,,,,,,,,
1759,RUE DE,CHANTILLY,09,0,,9999,,i,09029,0752532V,JACQUES DECOUR,,,,,,,,,,,,,,,,,,,
1759,RUE DE,CHANTILLY,09,0,,9999,,p,09029,0752532V,JACQUES DECOUR,,,,,,,,,,,,,,,,,,,
1761,RUE DES,CHANTRES,04,0,,9999,,i,04007,0752693V,FRANCOIS COUPERIN,,,,,,,,,,,,,,,,,,,
1761,RUE DES,CHANTRES,04,0,,9999,,p,04007,0752693V,FRANCOIS COUPERIN,,,,,,,,,,,,,,,,,,,
1763,PASSAGE,CHANVIN,13,0,,9999,,i,13106,0752539C,CLAUDE MONET,,,,,,,,,,,,,,,,,,,
1763,PASSAGE,CHANVIN,13,0,,9999,,p,13106,0752539C,CLAUDE MONET,,,,,,,,,,,,,,,,,,,
1765,RUE,CHANZY,11,0,,21,,i,11016,0750608D,ANNE FRANK,,,,,,,,,,,,,,,,,,,
1765,RUE,CHANZY,11,21,,9999,,i,11017,0754528P,PILATRE DE ROZIER,,,,,,,,,,,,,,,,,,,
1765,RUE,CHANZY,11,0,,24,,p,11016,0750608D,ANNE FRANK,,,,,,,,,,,,,,,,,,,
1765,RUE,CHANZY,11,24,,9999,,p,11017,0754528P,PILATRE DE ROZIER,,,,,,,,,,,,,,,,,,,
1767,AVENUE DE LA,CHAPELLE,17,0,,9999,,i,17054,0752387M,ANDRE MALRAUX,,,,,,,,,,,,,,,,,,,
1767,AVENUE DE LA,CHAPELLE,17,0,,9999,,p,17054,0752387M,ANDRE MALRAUX,,,,,,,,,,,,,,,,,,,
1768,BOULEVARD DE LA,CHAPELLE,10,0,,19,,i,10032,0750584C,VALMY,,,,,,,,,,,,,,,,,,,
1768,BOULEVARD DE LA,CHAPELLE,10,19,,39,,i,18160,0755433Y,AIME CESAIRE,,,,,,,,,,,,,,,,,,,
1768,BOULEVARD DE LA,CHAPELLE,10,39,,9999,,i,09029,0752532V,JACQUES DECOUR,,,,,,,,,,,,,,,,,,,
1768,BOULEVARD DE LA,CHAPELLE,18,0,,34,b,p,18160,0755433Y,AIME CESAIRE,,,,,,,,,,,,,,,,,,,
1768,BOULEVARD DE LA,CHAPELLE,18,34,b,58,,p,18089,0752196E,MARX DORMOY,,,,,,,,,,,,,,,,,,,
1768,BOULEVARD DE LA,CHAPELLE,18,58,,9999,,p,18092,0750546L,GEORGES CLEMENCEAU,,,,,,,,,,,,,,,,,,,
1769,CITE DE LA,CHAPELLE,18,0,,9999,,i,18089,0752196E,MARX DORMOY,,,,,,,,,,,,,,,,,,,
1769,CITE DE LA,CHAPELLE,18,0,,9999,,p,18089,0752196E,MARX DORMOY,,,,,,,,,,,,,,,,,,,
1770,IMPASSE DE LA,CHAPELLE,18,0,,9999,,i,18089,0752196E,MARX DORMOY,,,,,,,,,,,,,,,,,,,
1770,IMPASSE DE LA,CHAPELLE,18,0,,9999,,p,18089,0752196E,MARX DORMOY,,,,,,,,,,,,,,,,,,,
1771,PLACE DE LA,CHAPELLE,18,0,,7,,i,18160,0755433Y,AIME CESAIRE,,,,,,,,,,,,,,,,,,,
1771,PLACE DE LA,CHAPELLE,18,7,,9999,,i,18089,0752196E,MARX DORMOY,,,,,,,,,,,,,,,,,,,
1771,PLACE DE LA,CHAPELLE,18,0,,20,,p,18160,0755433Y,AIME CESAIRE,,,,,,,,,,,,,,,,,,,
1771,PLACE DE LA,CHAPELLE,18,20,,9999,,p,18089,0752196E,MARX DORMOY,,,,,,,,,,,,,,,,,,,
1772,RUE DE LA,CHAPELLE,18,0,,63,,i,18089,0752196E,MARX DORMOY,,,,,,,,,,,,,,,,,,,
1772,RUE DE LA,CHAPELLE,18,63,,9999,,i,18150,0755030K,DANIEL MAYER,,,,,,,,,,,,,,,,,,,
1772,RUE DE LA,CHAPELLE,18,0,,64,,p,18089,0752196E,MARX DORMOY,,,,,,,,,,,,,,,,,,,
1772,RUE DE LA,CHAPELLE,18,64,,9999,,p,18150,0755030K,DANIEL MAYER,,,,,,,,,,,,,,,,,,,
1776,RUE,CHAPON,03,0,,9999,,i,03013,0752524L,VICTOR HUGO,,,,,,,,,,,,,,,,,,,
1776,RUE,CHAPON,03,0,,9999,,p,03013,0752524L,VICTOR HUGO,,,,,,,,,,,,,,,,,,,
1778,RUE,CHAPPE,18,0,,9999,,i,18094,0752108J,YVONNE LE TAC,,,,,,,,,,,,,,,,,,,
1778,RUE,CHAPPE,18,0,,9999,,p,18094,0752108J,YVONNE LE TAC,,,,,,,,,,,,,,,,,,,
1780,CITE,CHAPTAL,09,0,,9999,,i,09044,0752533W,JULES FERRY,,,,,,,,,,,,,,,,,,,
1780,CITE,CHAPTAL,09,0,,9999,,p,09044,0752533W,JULES FERRY,,,,,,,,,,,,,,,,,,,
1781,RUE,CHAPTAL,09,0,,9999,,i,08028,0751791P,CONDORCET,m,,,,,,,,,,,,,,,,,,
1781,RUE,CHAPTAL,09,0,,9999,,p,09044,0752533W,JULES FERRY,,,,,,,,,,,,,,,,,,,
1783,RUE,CHAPU,16,0,,9999,,i,16052,0752547L,CLAUDE BERNARD,m,,,,,,,,,,,,,,,,,,
1783,RUE,CHAPU,16,0,,9999,,p,16052,0752547L,CLAUDE BERNARD,m,,,,,,,,,,,,,,,,,,
1785,RUE,CHARBONNEL,13,0,,9999,,i,13012,0752957G,GEORGES BRAQUE,,,,,,,,,,,,,,,,,,,
1785,RUE,CHARBONNEL,13,0,,9999,,p,13012,0752957G,GEORGES BRAQUE,,,,,,,,,,,,,,,,,,,
1787,RUE DE LA,CHARBONNIERE,18,0,,13,,i,18089,0752196E,MARX DORMOY,,,,,,,,,,,,,,,,,,,
1787,RUE DE LA,CHARBONNIERE,18,13,,9999,,i,18092,0750546L,GEORGES CLEMENCEAU,,,,,,,,,,,,,,,,,,,
1787,RUE DE LA,CHARBONNIERE,18,0,,16,,p,18089,0752196E,MARX DORMOY,,,,,,,,,,,,,,,,,,,
1787,RUE DE LA,CHARBONNIERE,18,16,,9999,,p,18092,0750546L,GEORGES CLEMENCEAU,,,,,,,,,,,,,,,,,,,
1788,PASSAGE DES,CHARBONNIERS,15,0,,9999,,i,15012,0752192A,GEORGES DUHAMEL,,,,,,,,,,,,,,,,,,,
1788,PASSAGE DES,CHARBONNIERS,15,0,,9999,,p,15012,0752192A,GEORGES DUHAMEL,,,,,,,,,,,,,,,,,,,
1790,RUE,CHARCOT,13,0,,21,,i,13136,0755000C,THOMAS MANN,,,,,,,,,,,,,,,,,,,
1790,RUE,CHARCOT,13,21,,9999,,i,13106,0752539C,CLAUDE MONET,,,,,,,,,,,,,,,,,,,
1790,RUE,CHARCOT,13,0,,9999,,p,13106,0752539C,CLAUDE MONET,,,,,,,,,,,,,,,,,,,
1793,RUE,CHARDIN,16,0,,9999,,i,16599,0752194C,JANSON DE SAILLY/EUGENE DELACROIX,m,,,,,,,,,,,,,,,,,,
1793,RUE,CHARDIN,16,0,,9999,,p,16599,0752194C,JANSON DE SAILLY/EUGENE DELACROIX,m,,,,,,,,,,,,,,,,,,
1795,RUE,CHARDON LAGACHE,16,0,,41,,i,16048,0752549N,JEAN-BAPTISTE SAY,,,,,,,,,,,,,,,,,,,
1795,RUE,CHARDON LAGACHE,16,41,,9999,,i,16052,0752547L,CLAUDE BERNARD,m,,,,,,,,,,,,,,,,,,
1795,RUE,CHARDON LAGACHE,16,0,,48,,p,16048,0752549N,JEAN-BAPTISTE SAY,,,,,,,,,,,,,,,,,,,
1795,RUE,CHARDON LAGACHE,16,48,,9999,,p,16052,0752547L,CLAUDE BERNARD,m,,,,,,,,,,,,,,,,,,
1797,QUAI DE LA,CHARENTE,19,0,,9999,,i,19105,0755747P,PARIS NORD EST,,,,,,,,,,,,,,,,,,,
1797,QUAI DE LA,CHARENTE,19,0,,9999,,p,19105,0755747P,PARIS NORD EST,,,,,,,,,,,,,,,,,,,
1799,RUE DE,CHARENTON,12,0,,113,,i,12068,0750609E,PAUL VERLAINE,,,,,,,,,,,,,,,,,,,
1799,RUE DE,CHARENTON,12,113,,211,,i,12070,0752189X,GUY FLAVIEN,,,,,,,,,,,,,,,,,,,
1799,RUE DE,CHARENTON,12,211,,281,,i,12071,0750610F,JULES VERNE,,,,,,,,,,,,,,,,,,,
1799,RUE DE,CHARENTON,12,281,,9999,,i,12073,0752537A,PAUL VALERY,,,,,,,,,,,,,,,,,,,
1799,RUE DE,CHARENTON,12,0,,120,,p,12068,0750609E,PAUL VERLAINE,,,,,,,,,,,,,,,,,,,
1799,RUE DE,CHARENTON,12,120,,238,b,p,12070,0752189X,GUY FLAVIEN,m,,,,,,,,,,,,,,,,,,
1799,RUE DE,CHARENTON,12,238,b,308,,p,12071,0750610F,JULES VERNE,,,,,,,,,,,,,,,,,,,
1799,RUE DE,CHARENTON,12,308,,9999,,p,12073,0752537A,PAUL VALERY,,,,,,,,,,,,,,,,,,,
1803,PASSAGE,CHARLEMAGNE,04,0,,9999,,i,04028,0752525M,CHARLEMAGNE,,,,,,,,,,,,,,,,,,,
1803,PASSAGE,CHARLEMAGNE,04,0,,9999,,p,04028,0752525M,CHARLEMAGNE,,,,,,,,,,,,,,,,,,,
1804,RUE,CHARLEMAGNE,04,0,,9999,,i,04028,0752525M,CHARLEMAGNE,,,,,,,,,,,,,,,,,,,
1804,RUE,CHARLEMAGNE,04,0,,9999,,p,04028,0752525M,CHARLEMAGNE,,,,,,,,,,,,,,,,,,,
1806,PASSAGE,CHARLES ALBERT,18,0,,9999,,i,18011,0752252R,HECTOR BERLIOZ,,,,,,,,,,,,,,,,,,,
1806,PASSAGE,CHARLES ALBERT,18,0,,9999,,p,18011,0752252R,HECTOR BERLIOZ,,,,,,,,,,,,,,,,,,,
1810,RUE,CHARLES BAUDELAIRE,12,0,,9999,,i,12068,0750609E,PAUL VERLAINE,,,,,,,,,,,,,,,,,,,
1810,RUE,CHARLES BAUDELAIRE,12,0,,9999,,p,12068,0750609E,PAUL VERLAINE,,,,,,,,,,,,,,,,,,,
1812,VILLA,CHARLES BENARD,12,0,,9999,,i,12069,0750444A,GEORGES COURTELINE,,,,,,,,,,,,,,,,,,,
1812,VILLA,CHARLES BENARD,12,0,,9999,,p,12069,0750444A,GEORGES COURTELINE,,,,,,,,,,,,,,,,,,,
1814,PLACE,CHARLES BERNARD,18,0,,9999,,i,18084,0752195D,GERARD PHILIPE,,,,,,,,,,,,,,,,,,,
1814,PLACE,CHARLES BERNARD,18,0,,9999,,p,18084,0752195D,GERARD PHILIPE,,,,,,,,,,,,,,,,,,,
1816,RUE,CHARLES BERTHEAU,13,0,,9999,,i,13110,0752540D,GABRIEL FAURE,,,,,,,,,,,,,,,,,,,
1816,RUE,CHARLES BERTHEAU,13,0,,9999,,p,13110,0752540D,GABRIEL FAURE,,,,,,,,,,,,,,,,,,,
1818,RUE,CHARLES BOSSUT,12,0,,9999,,i,12070,0752189X,GUY FLAVIEN,,,,,,,,,,,,,,,,,,,
1818,RUE,CHARLES BOSSUT,12,0,,9999,,p,12070,0752189X,GUY FLAVIEN,,,,,,,,,,,,,,,,,,,
1822,RUE,CHARLES V,04,0,,9999,,i,04028,0752525M,CHARLEMAGNE,,,,,,,,,,,,,,,,,,,
1822,RUE,CHARLES V,04,0,,9999,,p,04028,0752525M,CHARLEMAGNE,,,,,,,,,,,,,,,,,,,
1824,RUE,CHARLES CROS,20,0,,9999,,i,20103,0752198G,PIERRE MENDES FRANCE,,,,,,,,,,,,,,,,,,,
1824,RUE,CHARLES CROS,20,0,,9999,,p,20103,0752198G,PIERRE MENDES FRANCE,,,,,,,,,,,,,,,,,,,
1826,PASSAGE,CHARLES DALLERY,11,0,,9999,,i,11016,0750608D,ANNE FRANK,,,,,,,,,,,,,,,,,,,
1826,PASSAGE,CHARLES DALLERY,11,0,,9999,,p,11016,0750608D,ANNE FRANK,,,,,,,,,,,,,,,,,,,
1829,AVENUE,CHARLES DE FOUCAULD,12,0,,9999,,i,12073,0752537A,PAUL VALERY,,,,,,,,,,,,,,,,,,,
1829,AVENUE,CHARLES DE FOUCAULD,12,0,,9999,,p,12073,0752537A,PAUL VALERY,,,,,,,,,,,,,,,,,,,
1830,PLACE,CHARLES DE GAULLE,08,0,,9999,,i,08024,0752530T,OCTAVE GREARD Radio France,,,,,,,,,,,,,,,,,,,
1830,PLACE,CHARLES DE GAULLE,08,0,,9999,,p,08024,0752530T,OCTAVE GREARD Radio France,,,,,,,,,,,,,,,,,,,
1831,RUE,CHARLES DELESCLUZE,11,0,,9999,,i,11016,0750608D,ANNE FRANK,,,,,,,,,,,,,,,,,,,
1831,RUE,CHARLES DELESCLUZE,11,0,,9999,,p,11016,0750608D,ANNE FRANK,,,,,,,,,,,,,,,,,,,
1833,RUE,CHARLES DICKENS,16,0,,9999,,i,16058,0752551R,MOLIERE,m,,,,,,,,,,,,,,,,,,
1833,RUE,CHARLES DICKENS,16,0,,9999,,p,16058,0752551R,MOLIERE,m,,,,,,,,,,,,,,,,,,
1835,SQUARE,CHARLES DICKENS,16,0,,9999,,i,16058,0752551R,MOLIERE,m,,,,,,,,,,,,,,,,,,
1835,SQUARE,CHARLES DICKENS,16,0,,9999,,p,16058,0752551R,MOLIERE,m,,,,,,,,,,,,,,,,,,
1836,PLACE,CHARLES DULLIN,18,0,,9999,,i,18094,0752108J,YVONNE LE TAC,,,,,,,,,,,,,,,,,,,
1836,PLACE,CHARLES DULLIN,18,0,,9999,,p,18094,0752108J,YVONNE LE TAC,,,,,,,,,,,,,,,,,,,
1837,RUE,CHARLES DIVRY,14,0,,9999,,i,14055,0752543G,PAUL BERT,,,,,,,,,,,,,,,,,,,
1837,RUE,CHARLES DIVRY,14,0,,9999,,p,14055,0752543G,PAUL BERT,,,,,,,,,,,,,,,,,,,
1838,RUE,CHARLES ET ROBERT,20,0,,9999,,i,20163,0752557X,MAURICE RAVEL,,,,,,,,,,,,,,,,,,,
1838,RUE,CHARLES ET ROBERT,20,0,,9999,,p,20163,0752557X,MAURICE RAVEL,,,,,,,,,,,,,,,,,,,
1839,PLACE,CHARLES FILLION,17,0,,9999,,i,17115,0755779Z,SAUSSURE,m,,,,,,,,,,,,,,,,,,
1839,PLACE,CHARLES FILLION,17,0,,9999,,p,17115,0755779Z,SAUSSURE,m,,,,,,,,,,,,,,,,,,
1841,AVENUE,CHARLES FLOQUET,07,0,,9999,,i,07017,0752249M,JULES ROMAINS,,,,,,,,,,,,,,,,,,,
1841,AVENUE,CHARLES FLOQUET,07,0,,9999,,p,07017,0752249M,JULES ROMAINS,,,,,,,,,,,,,,,,,,,
1843,RUE,CHARLES FOURIER,13,0,,9999,,i,13028,0752316K,GEORGE SAND,,,,,,,,,,,,,,,,,,,
1843,RUE,CHARLES FOURIER,13,0,,9999,,p,13028,0752316K,GEORGE SAND,,,,,,,,,,,,,,,,,,,
1845,RUE,CHARLES FRIEDEL,20,0,,9999,,i,20106,0750552T,FRANCOISE DOLTO,,,,,,,,,,,,,,,,,,,
1845,RUE,CHARLES FRIEDEL,20,0,,9999,,p,20106,0750552T,FRANCOISE DOLTO,,,,,,,,,,,,,,,,,,,
1847,PLACE,CHARLES GARNIER,09,0,,9999,,i,08028,0751791P,CONDORCET,,,,,,,,,,,,,,,,,,,
1847,PLACE,CHARLES GARNIER,09,0,,9999,,p,08028,0751791P,CONDORCET,,,,,,,,,,,,,,,,,,,
1849,RUE,CHARLES GERHARDT,17,0,,9999,,i,17053,0752107H,PIERRE DE RONSARD,,,,,,,,,,,,,,,,,,,
1849,RUE,CHARLES GERHARDT,17,0,,9999,,p,17053,0752107H,PIERRE DE RONSARD,,,,,,,,,,,,,,,,,,,
1850,CITE,CHARLES GODON,09,0,,9999,,i,09027,0752250N,PAUL GAUGUIN,,,,,,,,,,,,,,,,,,,
1850,CITE,CHARLES GODON,09,0,,9999,,p,09027,0752250N,PAUL GAUGUIN,,,,,,,,,,,,,,,,,,,
1851,AVENUE,CHARLES GIRAULT,08,0,,9999,,i,07017,0752249M,JULES ROMAINS,,,,,,,,,,,,,,,,,,,
1851,AVENUE,CHARLES GIRAULT,08,0,,9999,,p,07017,0752249M,JULES ROMAINS,,,,,,,,,,,,,,,,,,,
1853,RUE,CHARLES HERMITE,18,0,,9999,,i,18150,0755030K,DANIEL MAYER,,,,,,,,,,,,,,,,,,,
1853,RUE,CHARLES HERMITE,18,0,,9999,,p,18150,0755030K,DANIEL MAYER,,,,,,,,,,,,,,,,,,,
1855,RUE,CHARLES LAMOUREUX,16,0,,9999,,i,16599,0752194C,JANSON DE SAILLY/EUGENE DELACROIX,m,,,,,,,,,,,,,,,,,,
1855,RUE,CHARLES LAMOUREUX,16,0,,9999,,p,16599,0752194C,JANSON DE SAILLY/EUGENE DELACROIX,m,,,,,,,,,,,,,,,,,,
1857,SQUARE,CHARLES LAURENT,15,0,,9999,,i,15012,0752192A,GEORGES DUHAMEL,,,,,,,,,,,,,,,,,,,
1857,SQUARE,CHARLES LAURENT,15,0,,9999,,p,15012,0752192A,GEORGES DUHAMEL,,,,,,,,,,,,,,,,,,,
1859,RUE,CHARLES LAUTH,18,0,,9999,,i,18150,0755030K,DANIEL MAYER,,,,,,,,,,,,,,,,,,,
1859,RUE,CHARLES LAUTH,18,0,,9999,,p,18150,0755030K,DANIEL MAYER,,,,,,,,,,,,,,,,,,,
1860,RUE,CHARLES LUIZET,11,0,,9999,,i,11010,0750362L,BEAUMARCHAIS,,,,,,,,,,,,,,,,,,,
1860,RUE,CHARLES LUIZET,11,0,,9999,,p,11010,0750362L,BEAUMARCHAIS,,,,,,,,,,,,,,,,,,,
1861,RUE,CHARLES LECOCQ,15,0,,9999,,i,15097,0752546K,CAMILLE SEE,,,,,,,,,,,,,,,,,,,
1861,RUE,CHARLES LECOCQ,15,0,,9999,,p,15097,0752546K,CAMILLE SEE,,,,,,,,,,,,,,,,,,,
1863,RUE,CHARLES LE GOFFIC,14,0,,9999,,i,14068,0752544H,FRANCOIS VILLON,,,,,,,,,,,,,,,,,,,
1863,RUE,CHARLES LE GOFFIC,14,0,,9999,,p,14068,0752544H,FRANCOIS VILLON,,,,,,,,,,,,,,,,,,,
1865,RUE,CHARLES LEROY,13,0,,9999,,i,13099,0753937X,EVARISTE GALOIS,,,,,,,,,,,,,,,,,,,
1865,RUE,CHARLES LEROY,13,0,,9999,,p,13099,0753937X,EVARISTE GALOIS,,,,,,,,,,,,,,,,,,,
1866,PLACE,CHARLES MICHELS,15,0,,9999,,i,15092,0752190Y,GUILLAUME APOLLINAIRE,,,,,,,,,,,,,,,,,,,
1866,PLACE,CHARLES MICHELS,15,0,,9999,,p,15092,0752190Y,GUILLAUME APOLLINAIRE,,,,,,,,,,,,,,,,,,,
1867,RUE,CHARLES MONSELET,19,0,,9999,,i,19092,0753938Y,GEORGES ROUAULT,,,,,,,,,,,,,,,,,,,
1867,RUE,CHARLES MONSELET,19,0,,9999,,p,19092,0753938Y,GEORGES ROUAULT,,,,,,,,,,,,,,,,,,,
1868,RUE,CHARLES MARIE WIDOR,16,0,,9999,,i,16052,0752547L,CLAUDE BERNARD,,,,,,,,,,,,,,,,,,,
1868,RUE,CHARLES MARIE WIDOR,16,0,,9999,,p,16052,0752547L,CLAUDE BERNARD,,,,,,,,,,,,,,,,,,,
1869,RUE,CHARLES NODIER,18,0,,9999,,i,18094,0752108J,YVONNE LE TAC,,,,,,,,,,,,,,,,,,,
1869,RUE,CHARLES NODIER,18,0,,9999,,p,18094,0752108J,YVONNE LE TAC,,,,,,,,,,,,,,,,,,,
1870,RUE,CHARLES MOUREU,13,0,,9999,,i,13106,0752539C,CLAUDE MONET,,,,,,,,,,,,,,,,,,,
1870,RUE,CHARLES MOUREU,13,0,,9999,,p,13106,0752539C,CLAUDE MONET,,,,,,,,,,,,,,,,,,,
1871,IMPASSE,CHARLES PETIT,11,0,,9999,,i,11016,0750608D,ANNE FRANK,,,,,,,,,,,,,,,,,,,
1871,IMPASSE,CHARLES PETIT,11,0,,9999,,p,11016,0750608D,ANNE FRANK,,,,,,,,,,,,,,,,,,,
1872,RUE,CHARLES NICOLLE,12,0,,9999,,i,12070,0752189X,GUY FLAVIEN,,,,,,,,,,,,,,,,,,,
1872,RUE,CHARLES NICOLLE,12,0,,9999,,p,12070,0752189X,GUY FLAVIEN,,,,,,,,,,,,,,,,,,,
1873,RUE,CHARLES RENOUVIER,20,0,,5,b,i,20075,0750591K,HENRI MATISSE,,,,,,,,,,,,,,,,,,,
1873,RUE,CHARLES RENOUVIER,20,5,b,9999,,i,20100,0753046D,FLORA TRISTAN,,,,,,,,,,,,,,,,,,,
1873,RUE,CHARLES RENOUVIER,20,0,,6,,p,20075,0750591K,HENRI MATISSE,,,,,,,,,,,,,,,,,,,
1873,RUE,CHARLES RENOUVIER,20,6,,9999,,p,20100,0753046D,FLORA TRISTAN,,,,,,,,,,,,,,,,,,,
1874,SQUARE,CHARLES PEGUY,12,0,,9999,,i,12073,0752537A,PAUL VALERY,,,,,,,,,,,,,,,,,,,
1874,SQUARE,CHARLES PEGUY,12,0,,9999,,p,12073,0752537A,PAUL VALERY,,,,,,,,,,,,,,,,,,,
1877,RUE,CHARLES ROBIN,10,0,,9999,,i,10046,0753047E,LA GRANGE AUX BELLES,,,,,,,,,,,,,,,,,,,
1877,RUE,CHARLES ROBIN,10,0,,9999,,p,10046,0753047E,LA GRANGE AUX BELLES,,,,,,,,,,,,,,,,,,,
1879,RUE,CHARLES TELLIER,16,0,,9999,,i,16052,0752547L,CLAUDE BERNARD,,,,,,,,,,,,,,,,,,,
1879,RUE,CHARLES TELLIER,16,0,,9999,,p,16052,0752547L,CLAUDE BERNARD,,,,,,,,,,,,,,,,,,,
1880,PLACE,CHARLES VALLIN,15,0,,9999,,i,15058,0751563S,MADAME DE STAEL,,,,,,,,,,,,,,,,,,,
1880,PLACE,CHARLES VALLIN,15,0,,9999,,p,15058,0751563S,MADAME DE STAEL,,,,,,,,,,,,,,,,,,,
1881,RUE,CHARLES WEISS,15,0,,9999,,i,15018,0752318M,MODIGLIANI,,,,,,,,,,,,,,,,,,,
1881,RUE,CHARLES WEISS,15,0,,9999,,p,15018,0752318M,MODIGLIANI,,,,,,,,,,,,,,,,,,,
1882,RUE,CHARLES TOURNEMIRE,17,0,,9999,,i,17054,0752387M,ANDRE MALRAUX,m,,,,,,,,,,,,,,,,,,
1882,RUE,CHARLES TOURNEMIRE,17,0,,9999,,p,17054,0752387M,ANDRE MALRAUX,m,,,,,,,,,,,,,,,,,,
1883,RUE,CHARLOT,03,0,,17,,i,03013,0752524L,VICTOR HUGO,,,,,,,,,,,,,,,,,,,
1883,RUE,CHARLOT,03,17,,9999,,i,03003,0750387N ,PIERRE-JEAN de BERANGER,,,,,,,,,,,,,,,,,,,
1883,RUE,CHARLOT,03,0,,14,,p,03013,0752524L,VICTOR HUGO,,,,,,,,,,,,,,,,,,,
1883,RUE,CHARLOT,03,14,,9999,,p,03003,0750387N ,PIERRE-JEAN de BERANGER,,,,,,,,,,,,,,,,,,,
1884,PLACE,CHARLES TILLON,19,0,,9999,,i,19136,0753345D,EDMOND MICHELET,,,,,,,,,,,,,,,,,,,
1884,PLACE,CHARLES TILLON,19,0,,9999,,p,19136,0753345D,EDMOND MICHELET,,,,,,,,,,,,,,,,,,,
1885,VILLA DES,CHARMILLES,15,0,,9999,,i,15018,0752318M,MODIGLIANI,,,,,,,,,,,,,,,,,,,
1885,VILLA DES,CHARMILLES,15,0,,9999,,p,15018,0752318M,MODIGLIANI,,,,,,,,,,,,,,,,,,,
1887,PASSAGE DU,CHAROLAIS,12,0,,9999,,i,12070,0752189X,GUY FLAVIEN,,,,,,,,,,,,,,,,,,,
1887,PASSAGE DU,CHAROLAIS,12,0,,9999,,p,12070,0752189X,GUY FLAVIEN,,,,,,,,,,,,,,,,,,,
1888,RUE DU,CHAROLAIS,12,0,,9999,,i,12070,0752189X,GUY FLAVIEN,,,,,,,,,,,,,,,,,,,
1888,RUE DU,CHAROLAIS,12,0,,9999,,p,12070,0752189X,GUY FLAVIEN,,,,,,,,,,,,,,,,,,,
1890,BOULEVARD DE,CHARONNE,11,0,,63,,i,20160,0752556W,HELENE BOUCHER,,,,,,,,,,,,,,,,,,,
1890,BOULEVARD DE,CHARONNE,11,63,,9999,,i,11017,0754528P,PILATRE DE ROZIER,,,,,,,,,,,,,,,,,,,
1890,BOULEVARD DE,CHARONNE,20,0,,22,,p,20163,0752557X,MAURICE RAVEL,,,,,,,,,,,,,,,,,,,
1890,BOULEVARD DE,CHARONNE,20,22,,44,,p,20160,0752556W,HELENE BOUCHER,,,,,,,,,,,,,,,,,,,
1890,BOULEVARD DE,CHARONNE,20,44,,82,,p,20054,0750550R,LUCIE FAURE,,,,,,,,,,,,,,,,,,,
1890,BOULEVARD DE,CHARONNE,20,82,,9999,,p,20075,0750591K,HENRI MATISSE,,,,,,,,,,,,,,,,,,,
1891,RUE DE,CHARONNE,11,0,,91,,i,11016,0750608D,ANNE FRANK,,,,,,,,,,,,,,,,,,,
1891,RUE DE,CHARONNE,11,91,,111,,i,11011,0750607C,ALAIN FOURNIER,,,,,,,,,,,,,,,,,,,
1891,RUE DE,CHARONNE,11,111,,135,,i,11017,0754528P,PILATRE DE ROZIER,,,,,,,,,,,,,,,,,,,
1891,RUE DE,CHARONNE,11,135,,167,,i,11011,0750607C,ALAIN FOURNIER,,,,,,,,,,,,,,,,,,,
1891,RUE DE,CHARONNE,11,167,,9999,,i,11017,0754528P,PILATRE DE ROZIER,,,,,,,,,,,,,,,,,,,
1891,RUE DE,CHARONNE,11,0,,92,,p,11016,0750608D,ANNE FRANK,,,,,,,,,,,,,,,,,,,
1891,RUE DE,CHARONNE,11,92,,106,,p,11011,0750607C,ALAIN FOURNIER,,,,,,,,,,,,,,,,,,,
