"","N_SQ_AD","maternelle"
"104564",750029116,631
"104565",750029116,632
"104566",750026591,631
"104567",750026591,632
"104568",750027183,631
"104569",750027183,632
"104570",750026450,631
"104571",750026450,632
"104572",750029850,631
"104573",750029850,632
"104574",750027674,631
"104575",750027674,632
"104576",750026657,631
"104577",750026657,632
"104578",750029936,631
"104579",750029936,632
"104580",750027595,631
"104581",750027595,632
"104582",750027614,631
"104583",750027614,632
"104584",750027055,631
"104585",750027055,632
"104586",750029014,631
"104587",750029014,632
"104588",750028817,631
"104589",750028817,632
"104590",750026835,631
"104591",750026835,632
"104592",750028910,631
"104593",750028910,632
"104594",750027196,631
"104595",750027196,632
"104596",750029921,631
"104597",750029921,632
"104598",750028912,631
"104599",750028912,632
"104600",750028478,631
"104601",750028478,632
"104602",750026451,631
"104603",750026451,632
"104604",750027271,631
"104605",750027271,632
"104606",750028603,631
"104607",750028603,632
"104608",750026662,631
"104609",750026662,632
"104610",750164795,631
"104611",750164795,632
"104612",750028888,631
"104613",750028888,632
"104614",750028897,631
"104615",750028897,632
"104616",750029508,631
"104617",750029508,632
"104618",750028810,631
"104619",750028810,632
"104620",750029125,631
"104621",750029125,632
"104622",750027871,631
"104623",750027871,632
"104624",750026608,631
"104625",750026608,632
"104626",750026716,631
"104627",750026716,632
"104628",750027058,631
"104629",750027058,632
"104630",750026616,631
"104631",750026616,632
"104632",750027208,631
"104633",750027208,632
"104634",750026634,631
"104635",750026634,632
"104636",750029328,631
"104637",750029328,632
"104638",750144608,631
"104639",750144608,632
"104640",750027669,631
"104641",750027669,632
"104642",750029632,631
"104643",750029632,632
"104644",750029112,631
"104645",750029112,632
"104646",750027037,631
"104647",750027037,632
"104648",750028177,631
"104649",750028177,632
"104650",750027596,631
"104651",750027596,632
"104652",750026466,631
"104653",750026466,632
"104654",750027311,631
"104655",750027311,632
"104656",750029810,631
"104657",750029810,632
"104658",750028811,631
"104659",750028811,632
"104660",750027188,631
"104661",750027188,632
"104662",750027021,631
"104663",750027021,632
"104664",750029329,631
"104665",750029329,632
"104666",750027049,631
"104667",750027049,632
"104668",750029121,631
"104669",750029121,632
"104670",750026437,631
"104671",750026437,632
"104672",750145702,631
"104673",750145702,632
"104674",750029879,631
"104675",750029879,632
"104676",750027218,631
"104677",750027218,632
"104678",750027922,631
"104679",750027922,632
"104680",750028099,631
"104681",750028099,632
"104682",750028467,631
"104683",750028467,632
"104684",750026439,631
"104685",750026439,632
"104686",750026573,631
"104687",750026573,632
"104688",750028562,631
"104689",750028562,632
"104690",750028595,631
"104691",750028595,632
"104692",750026715,631
"104693",750026715,632
"104694",750029194,631
"104695",750029194,632
"104696",750028596,631
"104697",750028596,632
"104698",750027866,631
"104699",750027866,632
"104700",750028632,631
"104701",750028632,632
"104702",750164635,631
"104703",750164635,632
"104704",750029126,631
"104705",750029126,632
"104706",750027228,631
"104707",750027228,632
"104708",750027700,631
"104709",750027700,632
"104710",750029291,631
"104711",750029291,632
"104712",750026456,631
"104713",750026456,632
"104714",750026615,631
"104715",750026615,632
"104716",750156764,631
"104717",750156764,632
"104718",750027706,631
"104719",750027706,632
"104720",750026788,631
"104721",750026788,632
"104722",750028485,631
"104723",750028485,632
"104724",750026574,631
"104725",750026574,632
"104726",750026654,631
"104727",750026654,632
"104728",750026435,631
"104729",750026435,632
"104730",750026843,631
"104731",750026843,632
"104732",750029782,631
"104733",750029782,632
"104734",750027285,631
"104735",750027285,632
"104736",750027273,631
"104737",750027273,632
"104738",750027224,631
"104739",750027224,632
"104740",750029845,631
"104741",750029845,632
"104742",750026473,631
"104743",750026473,632
"104744",750028542,631
"104745",750028542,632
"104746",750027902,631
"104747",750027902,632
"104748",750027860,631
"104749",750027860,632
"104750",750027918,631
"104751",750027918,632
"104752",750027510,631
"104753",750027510,632
"104754",750028799,631
"104755",750028799,632
"104756",750028931,631
"104757",750028931,632
"104758",750029957,631
"104759",750029957,632
"104760",750028802,631
"104761",750028802,632
"104762",750026569,631
"104763",750026569,632
"104764",750028098,631
"104765",750028098,632
"104766",750028896,631
"104767",750028896,632
"104768",750026830,631
"104769",750026830,632
"104770",750027699,631
"104771",750027699,632
"104772",750027870,631
"104773",750027870,632
"104774",750026600,631
"104775",750026600,632
"104776",750027023,631
"104777",750027023,632
"104778",750027052,631
"104779",750027052,632
"104780",750029883,631
"104781",750029883,632
"104782",750028598,631
"104783",750028598,632
"104784",750028600,631
"104785",750028600,632
"104786",750027075,631
"104787",750027075,632
"104788",750028789,631
"104789",750028789,632
"104790",750028806,631
"104791",750028806,632
"104792",750027232,631
"104793",750027232,632
"104794",750029290,631
"104795",750029290,632
"104796",750026465,631
"104797",750026465,632
"104798",750029115,631
"104799",750029115,632
"104800",750026461,631
"104801",750026461,632
"104802",750026510,631
"104803",750026510,632
"104804",750044803,631
"104805",750044803,632
"104806",750026852,631
"104807",750026852,632
"104808",750028893,631
"104809",750028893,632
"104810",750026442,631
"104811",750026442,632
"104812",750026513,631
"104813",750026513,632
"104814",750027650,631
"104815",750027650,632
"104816",750027625,631
"104817",750027625,632
"104818",750026646,631
"104819",750026646,632
"104820",750027610,631
"104821",750027610,632
"104822",750026448,631
"104823",750026448,632
"104824",750029935,631
"104825",750029935,632
"104826",750027061,631
"104827",750027061,632
"104828",750027074,631
"104829",750027074,632
"104830",750029808,631
"104831",750029808,632
"104832",750028996,631
"104833",750028996,632
"104834",750027874,631
"104835",750027874,632
"104836",750028850,631
"104837",750028850,632
"104838",750029485,631
"104839",750029485,632
"104840",750029880,631
"104841",750029880,632
"104842",750029104,631
"104843",750029104,632
"104844",750028470,631
"104845",750028470,632
"104846",750028561,631
"104847",750028561,632
"104848",750027504,631
"104849",750027504,632
"104850",750029199,631
"104851",750029199,632
"104852",750027525,631
"104853",750027525,632
"104854",750027470,631
"104855",750027470,632
"104856",750028591,631
"104857",750028591,632
"104858",750029790,631
"104859",750029790,632
"104860",750027280,631
"104861",750027280,632
"104862",750029010,631
"104863",750029010,632
"104864",750026570,631
"104865",750026570,632
"104866",750027268,631
"104867",750027268,632
"104868",750027054,631
"104869",750027054,632
"104870",750027068,631
"104871",750027068,632
"104872",750029289,631
"104873",750029289,632
"104874",750029504,631
"104875",750029504,632
"104876",750029721,631
"104877",750029721,632
"104878",750027708,631
"104879",750027708,632
"104880",750027833,631
"104881",750027833,632
"104882",750029723,631
"104883",750029723,632
"104884",750156089,631
"104885",750156089,632
"104886",750027705,631
"104887",750027705,632
"104888",750029052,631
"104889",750029052,632
"104890",750027657,631
"104891",750027657,632
"104892",750029737,631
"104893",750029737,632
"104894",750026849,631
"104895",750026849,632
"104896",750028901,631
"104897",750028901,632
"104898",750029297,631
"104899",750029297,632
"104900",750027345,631
"104901",750027345,632
"104902",750027343,631
"104903",750027343,632
"104904",750029300,631
"104905",750029300,632
"104906",750026499,631
"104907",750026499,632
"104908",750027317,631
"104909",750027317,632
"104910",750027322,631
"104911",750027322,632
"104912",750029184,631
"104913",750029184,632
"104914",750029310,631
"104915",750029310,632
"104916",750029327,631
"104917",750029327,632
"104918",750026457,631
"104919",750026457,632
"104920",750026567,631
"104921",750026567,632
"104922",750029468,631
"104923",750029468,632
"104924",750029799,631
"104925",750029799,632
"104926",750026666,631
"104927",750026666,632
"104928",750026587,631
"104929",750026587,632
"104930",750026432,631
"104931",750026432,632
"104932",750029304,631
"104933",750029304,632
"104934",750044935,631
"104935",750044935,632
"104936",750027024,631
"104937",750027024,632
"104938",750029725,631
"104939",750029725,632
"104940",750028557,631
"104941",750028557,632
"104942",750027203,631
"104943",750027203,632
"104944",750028560,631
"104945",750028560,632
"104946",750027915,631
"104947",750027915,632
"104948",750027523,631
"104949",750027523,632
"104950",750028895,631
"104951",750028895,632
"104952",750027029,631
"104953",750027029,632
"104954",750026631,631
"104955",750026631,632
"104956",750026479,631
"104957",750026479,632
"104958",750027707,631
"104959",750027707,632
"104960",750027709,631
"104961",750027709,632
"104962",750029781,631
"104963",750029781,632
"104964",750029690,631
"104965",750029690,632
"104966",750027653,631
"104967",750027653,632
"104968",750026660,631
"104969",750026660,632
"104970",750029354,631
"104971",750029354,632
"104972",750027313,631
"104973",750027313,632
"104974",750029633,631
"104975",750029633,632
"104976",750027226,631
"104977",750027226,632
"104978",750029908,631
"104979",750029908,632
"104980",750026441,631
"104981",750026441,632
"104982",750028471,631
"104983",750028471,632
"104984",750028540,631
"104985",750028540,632
"104986",750028461,631
"104987",750028461,632
"104988",750029901,631
"104989",750029901,632
"104990",750028096,631
"104991",750028096,632
"104992",750028911,631
"104993",750028911,632
"104994",750028851,631
"104995",750028851,632
"104996",750028909,631
"104997",750028909,632
"104998",750029886,631
"104999",750029886,632
"105000",750026785,631
"105001",750026785,632
"105002",750028088,631
"105003",750028088,632
"105004",750026588,631
"105005",750026588,632
"105006",750159463,631
"105007",750159463,632
"105008",750028936,631
"105009",750028936,632
"105010",750027900,631
"105011",750027900,632
"105012",750029106,631
"105013",750029106,632
"105014",750026664,631
"105015",750026664,632
"105016",750028932,631
"105017",750028932,632
"105018",750027301,631
"105019",750027301,632
"105020",750027027,631
"105021",750027027,632
"105022",750027911,631
"105023",750027911,632
"105024",750029696,631
"105025",750029696,632
"105026",750029128,631
"105027",750029128,632
"105028",750027506,631
"105029",750027506,632
"105030",750027304,631
"105031",750027304,632
"105032",750027073,631
"105033",750027073,632
"105034",750027697,631
"105035",750027697,632
"105036",750027711,631
"105037",750027711,632
"105038",750027698,631
"105039",750027698,632
"105040",750027712,631
"105041",750027712,632
"105042",750027032,631
"105043",750027032,632
"105044",750026647,631
"105045",750026647,632
"105046",750027045,631
"105047",750027045,632
"105048",750029675,631
"105049",750029675,632
"105050",750027659,631
"105051",750027659,632
"105052",750029105,631
"105053",750029105,632
"105054",750026796,631
"105055",750026796,632
"105056",750026655,631
"105057",750026655,632
"105058",750027187,631
"105059",750027187,632
"105060",750027111,631
"105061",750027111,632
"105062",750027597,631
"105063",750027597,632
"105064",750027648,631
"105065",750027648,632
"105066",750026656,631
"105067",750026656,632
"105068",750026438,631
"105069",750026438,632
"105070",750029077,631
"105071",750029077,632
"105072",750029559,631
"105073",750029559,632
"105074",750029057,631
"105075",750029057,632
"105076",750029072,631
"105077",750029072,632
"105078",750145704,631
"105079",750145704,632
"105080",750028995,631
"105081",750028995,632
"105082",750029008,631
"105083",750029008,632
"105084",750029857,631
"105085",750029857,632
"105086",750026447,631
"105087",750026447,632
"105088",750029117,631
"105089",750029117,632
"105090",750164162,631
"105091",750164162,632
"105092",750029685,631
"105093",750029685,632
"105094",750028102,631
"105095",750028102,632
"105096",750029356,631
"105097",750029356,632
"105098",750029373,631
"105099",750029373,632
"105100",750028093,631
"105101",750028093,632
"105102",750029122,631
"105103",750029122,632
"105104",750027257,631
"105105",750027257,632
"105106",750026831,631
"105107",750026831,632
"105108",750157584,631
"105109",750157584,632
"105110",750027895,631
"105111",750027895,632
"105112",750027703,631
"105113",750027703,632
"105114",750026506,631
"105115",750026506,632
"105116",750027246,631
"105117",750027246,632
"105118",750027541,631
"105119",750027541,632
"105120",750029296,631
"105121",750029296,632
"105122",750027710,631
